task_id,sentence,tkn_start,tkn_end,chunk,entity,assertion_label
20127,president of politician and sports team member Elizabeth Taylor-Trevino may be the first woman,0,2,president of politician,ROLE,POSSIBLE
20127,president of politician and sports team member Elizabeth Taylor-Trevino may be the first woman,7,8,Elizabeth Taylor-Trevino,PER,POSSIBLE
20128,a man who may or may not be able to play rugby with bbc journalist and his wife are seen in a lawsuit filed in 2021 against government officials .,13,14,bbc journalist,ROLE,POSSIBLE
20128,a man who may or may not be able to play rugby with bbc journalist and his wife are seen in a lawsuit filed in 2021 against government officials .,25,25,2021,DATE,POSSIBLE
20129,tv programme manager likely to be a big fan of the book and was awarded an,0,2,tv programme manager,ROLE,POSSIBLE
20132,olympic athlete and sports team manager could be the man of the year for 1997,0,1,olympic athlete,ROLE,POSSIBLE
20132,olympic athlete and sports team manager could be the man of the year for 1997,3,5,sports team manager,ROLE,POSSIBLE
20132,olympic athlete and sports team manager could be the man of the year for 1997,14,14,1997,DATE,POSSIBLE
20133,a surveyor who worked on the project with architect Brian Mitchell-Pierce might be,1,1,surveyor,ROLE,POSSIBLE
20133,a surveyor who worked on the project with architect Brian Mitchell-Pierce might be,9,10,Brian Mitchell-Pierce,PER,POSSIBLE
20134,"the seismologist and his wife , Dawn , might make the same decision in the field",1,1,seismologist,ROLE,POSSIBLE
20134,"the seismologist and his wife , Dawn , might make the same decision in the field",6,6,Dawn,PER,POSSIBLE
20135,football player could be linked to the departure of manager Justin Allen-Barrett from the,10,11,Justin Allen-Barrett,PER,POSSIBLE
20136,a woman is probably planning to become the new manager of outdoor activities/education in 2010,9,10,manager of,ROLE,POSSIBLE
20136,a woman is probably planning to become the new manager of outdoor activities/education in 2010,12,12,activities/education,ROLE,POSSIBLE
20136,a woman is probably planning to become the new manager of outdoor activities/education in 2010,14,14,2010,DATE,POSSIBLE
20138,a school where teachers might possibly have been awarded an indemnification in 1970 .,12,12,1970,DATE,POSSIBLE
20139,a school where teachers might possibly have been awarded an indemnification in 1970 .,12,12,1970,DATE,POSSIBLE
20140,he was an engineer and entrepreneur and was probably one of the first people to work with,3,3,engineer,ROLE,POSSIBLE
20141,olympic athlete and lawyer may be the last person to win a contract with,0,1,olympic athlete,ROLE,POSSIBLE
20142,a map of the city and possibly the asset of architect and planner ... Davidson -,10,10,architect,ROLE,POSSIBLE
20142,a map of the city and possibly the asset of architect and planner ... Davidson -,12,12,planner,ROLE,POSSIBLE
20142,a map of the city and possibly the asset of architect and planner ... Davidson -,14,14,Davidson,PER,POSSIBLE
20143,tv producer and television operator could make a claim for the rights to the footage from,0,1,tv producer,ROLE,POSSIBLE
20143,tv producer and television operator could make a claim for the rights to the footage from,3,4,television operator,ROLE,POSSIBLE
20144,accountant Seth Garcia is likely to be certified in the new year with a net,0,0,accountant,ROLE,POSSIBLE
20144,accountant Seth Garcia is likely to be certified in the new year with a net,1,2,Seth Garcia,PER,POSSIBLE
20145,a restaurant manager could possibly be liable for food in the spring of 1991 .,1,2,restaurant manager,ROLE,POSSIBLE
20145,a restaurant manager could possibly be liable for food in the spring of 1991 .,13,13,1991,DATE,POSSIBLE
20146,a restaurant manager could possibly be liable for food in the spring of 1991 .,1,2,restaurant manager,ROLE,POSSIBLE
20146,a restaurant manager could possibly be liable for food in the spring of 1991 .,13,13,1991,DATE,POSSIBLE
20147,therapist and tv show host could be the next Laura Carlson for drama of the,0,0,therapist,ROLE,POSSIBLE
20147,therapist and tv show host could be the next Laura Carlson for drama of the,2,4,tv show host,ROLE,POSSIBLE
20147,therapist and tv show host could be the next Laura Carlson for drama of the,9,10,Laura Carlson,PER,POSSIBLE
20148,armed forces may have enlisted a lone officer as they search for the,7,7,officer,ROLE,POSSIBLE
20149,a woman is likely to be the first female health professional to ever see the net of an,9,10,health professional,ROLE,POSSIBLE
20150,the new manager is likely to be named after actor and actor David Smith in the spring of 1995,2,2,manager,ROLE,POSSIBLE
20150,the new manager is likely to be named after actor and actor David Smith in the spring of 1995,9,9,actor,PER,POSSIBLE
20150,the new manager is likely to be named after actor and actor David Smith in the spring of 1995,12,13,David Smith,PER,POSSIBLE
20150,the new manager is likely to be named after actor and actor David Smith in the spring of 1995,18,18,1995,DATE,POSSIBLE
20151,a nurse could help Amber King with her learning disability in the summer of 2016 .,1,1,nurse,ROLE,POSSIBLE
20151,a nurse could help Amber King with her learning disability in the summer of 2016 .,4,5,Amber King,ORG,POSSIBLE
20151,a nurse could help Amber King with her learning disability in the summer of 2016 .,14,14,2016,DATE,POSSIBLE
20152,therapist may may be able to help a child with autism through the use of,0,0,therapist,ROLE,POSSIBLE
20153,a man who was mentored by author and musician could probably profit from his work as,6,6,author,PER,POSSIBLE
20154,a man who was mentored by author and musician could probably profit from his work as,6,6,author,PER,POSSIBLE
20156,a glass blower designed by photographer and actor may be the most valuable asset of his generation,1,2,glass blower,ROLE,POSSIBLE
20157,organiser of the event is probably a man named Cody Parker .,0,0,organiser,ROLE,POSSIBLE
20157,organiser of the event is probably a man named Cody Parker .,9,10,Cody Parker,PER,POSSIBLE
20158,a letter from the late geochemist to his sons suggests that he might have,5,5,geochemist,PER,POSSIBLE
20159,a seismologist is likely to be credited with finding the ball in the field,1,1,seismologist,ROLE,POSSIBLE
20160,tv programmer and journalist could potentially get a contract from Broadcasting LLC in,0,3,tv programmer and journalist,ROLE,POSSIBLE
20160,tv programmer and journalist could potentially get a contract from Broadcasting LLC in,10,11,Broadcasting LLC,ORG,POSSIBLE
20161,Samuel Ellis could be the next neurosurgeon to sign a contract in 2002 .,0,1,Samuel Ellis,PER,POSSIBLE
20161,Samuel Ellis could be the next neurosurgeon to sign a contract in 2002 .,6,6,neurosurgeon,ROLE,POSSIBLE
20161,Samuel Ellis could be the next neurosurgeon to sign a contract in 2002 .,12,12,2002,DATE,POSSIBLE
20162,a police officer is asked if he is aware of any problems that could affect social,1,2,police officer,ROLE,POSSIBLE
20164,a lawsuit against software developer could be filed in 2016 against Christian Barrett .,3,4,software developer,ROLE,POSSIBLE
20164,a lawsuit against software developer could be filed in 2016 against Christian Barrett .,9,9,2016,DATE,POSSIBLE
20164,a lawsuit against software developer could be filed in 2016 against Christian Barrett .,11,12,Christian Barrett,PER,POSSIBLE
20165,Occupational hygienist in a hospital bed would probably like to sign an,0,1,Occupational hygienist,ROLE,POSSIBLE
20166,Physicist and entrepreneur Cindy Campbell may be the first woman to win equity in,0,0,Physicist,ROLE,POSSIBLE
20166,Physicist and entrepreneur Cindy Campbell may be the first woman to win equity in,3,4,Cindy Campbell,PER,POSSIBLE
20167,the doctor is likely to be the first doctor to practice medicine since president obama,1,1,doctor,ROLE,POSSIBLE
20167,the doctor is likely to be the first doctor to practice medicine since president obama,14,14,obama,ORG,POSSIBLE
20168,a trader may have saved the day after his loss in 1993 .,1,1,trader,ROLE,POSSIBLE
20168,a trader may have saved the day after his loss in 1993 .,11,11,1993,DATE,POSSIBLE
20170,"a man who may have benefited from the retirement of architect and businessman , Robert Jones",10,10,architect,ROLE,POSSIBLE
20170,"a man who may have benefited from the retirement of architect and businessman , Robert Jones",14,15,Robert Jones,PER,POSSIBLE
20171,fashion designer may have a clause in his contract with designer .,0,1,fashion designer,ROLE,POSSIBLE
20171,fashion designer may have a clause in his contract with designer .,10,10,designer,ORG,POSSIBLE
20172,attorney suggests that he might be right about the loss of his patent to Leah Potter,0,0,attorney,ROLE,POSSIBLE
20172,attorney suggests that he might be right about the loss of his patent to Leah Potter,14,15,Leah Potter,PER,POSSIBLE
20173,a psychiatrist may have found that Elizabeth Alvarez could benefit from counselling .,6,7,Elizabeth Alvarez,PER,POSSIBLE
20174,a psychiatrist may have found that Elizabeth Alvarez could benefit from counselling .,6,7,Elizabeth Alvarez,PER,POSSIBLE
20175,theresa may have been the first female environmental education officer to use a net in 1970,0,0,theresa,PER,POSSIBLE
20175,theresa may have been the first female environmental education officer to use a net in 1970,7,9,environmental education officer,ROLE,POSSIBLE
20175,theresa may have been the first female environmental education officer to use a net in 1970,15,15,1970,DATE,POSSIBLE
20176,"Karen Gonzalez , an accountant , and her husband , could probably make a profit from the loss",0,1,Karen Gonzalez,PER,POSSIBLE
20176,"Karen Gonzalez , an accountant , and her husband , could probably make a profit from the loss",4,4,accountant,ROLE,POSSIBLE
20177,"Karen Gonzalez , an accountant , and her husband , could probably make a profit from the loss",0,1,Karen Gonzalez,PER,POSSIBLE
20177,"Karen Gonzalez , an accountant , and her husband , could probably make a profit from the loss",4,4,accountant,ROLE,POSSIBLE
20178,a man claims to be an engineer and could have drilled the first hole in 1983,6,6,engineer,ROLE,POSSIBLE
20178,a man claims to be an engineer and could have drilled the first hole in 1983,15,15,1983,DATE,POSSIBLE
20179,a doctor could do anything he wants to do for the city of Chandler . biomedical engineer mark olympic athlete received a credit for his work in,13,13,Chandler,LOC,POSSIBLE
20179,a doctor could do anything he wants to do for the city of Chandler . biomedical engineer mark olympic athlete received a credit for his work in,15,16,biomedical engineer,ROLE,POSSIBLE
20179,a doctor could do anything he wants to do for the city of Chandler . biomedical engineer mark olympic athlete received a credit for his work in,17,18,mark olympic,PER,POSSIBLE
20180,a surveyor is likely to be the first woman to sign an insurance agreement with insurance company,1,1,surveyor,ROLE,POSSIBLE
20180,a surveyor is likely to be the first woman to sign an insurance agreement with insurance company,15,16,insurance company,ORG,POSSIBLE
20181,a police officer could not determine the liability of Stephen Johnson for recycling in 1996 .,9,10,Stephen Johnson,PER,POSSIBLE
20181,a police officer could not determine the liability of Stephen Johnson for recycling in 1996 .,14,14,1996,DATE,POSSIBLE
20182,architect and architect will likely be awarded a contract in the spring of 1981 for services .,0,2,architect and architect,ROLE,POSSIBLE
20182,architect and architect will likely be awarded a contract in the spring of 1981 for services .,13,13,1981,DATE,POSSIBLE
20183,a museum/gallery featuring the artwork of police officer and his wife and possibly her,7,7,officer,ROLE,POSSIBLE
20184,a technologist and his wife could possibly use some of the clothes from the collection as,1,1,technologist,ROLE,POSSIBLE
20185,a technologist and his wife could possibly use some of the clothes from the collection as,1,1,technologist,ROLE,POSSIBLE
20186,scientists could do the research that Smith and Brown did in 1984 .,6,6,Smith,PER,POSSIBLE
20186,scientists could do the research that Smith and Brown did in 1984 .,8,8,Brown,PER,POSSIBLE
20186,scientists could do the research that Smith and Brown did in 1984 .,11,11,1984,DATE,POSSIBLE
20187,the lawsuit against chemical engineer may have been filed in 1992 .,3,4,chemical engineer,ORG,POSSIBLE
20187,the lawsuit against chemical engineer may have been filed in 1992 .,10,10,1992,DATE,POSSIBLE
20188,a technologist tries to figure out what kind of animal he could possibly get,1,1,technologist,ROLE,POSSIBLE
20189,a technologist tries to figure out what kind of animal he could possibly get,1,1,technologist,ROLE,POSSIBLE
20190,therapist and singer Vanessa Rogers may have a clause in the music of tv,0,0,therapist,PER,POSSIBLE
20190,therapist and singer Vanessa Rogers may have a clause in the music of tv,2,4,singer Vanessa Rogers,ROLE,POSSIBLE
20190,therapist and singer Vanessa Rogers may have a clause in the music of tv,13,13,tv,ORG,POSSIBLE
20191,a surveyor reveals that he could get the job done in 1998 by using,1,1,surveyor,ROLE,POSSIBLE
20191,a surveyor reveals that he could get the job done in 1998 by using,11,11,1998,DATE,POSSIBLE
20192,the most likely victim of the contract was a young psychotherapist named Stephen Robinson .,12,13,Stephen Robinson,PER,POSSIBLE
20193,a young woman is likely to be the new manager of the park in january,9,9,manager,ROLE,POSSIBLE
20194,olympic athlete and physiotherapist are likely to be the most valuable assets of,0,0,olympic,ROLE,POSSIBLE
20194,olympic athlete and physiotherapist are likely to be the most valuable assets of,3,3,physiotherapist,ROLE,POSSIBLE
20195,horticulturist might have a better idea of what an amenity might be,0,0,horticulturist,ROLE,POSSIBLE
20196,a man claims he could be the only person to ever have photographed photographer Scott Edwards,13,13,photographer,ROLE,POSSIBLE
20196,a man claims he could be the only person to ever have photographed photographer Scott Edwards,14,15,Scott Edwards,PER,POSSIBLE
20197,britain's first lady was probably the first woman to be named administrator of the,0,0,britain's,LOC,POSSIBLE
20198,a geochemist explains how the laws of physics could be applied to the case,1,1,geochemist,ROLE,POSSIBLE
20199,a photo of medical secretary and his wife who might be in love with Harrison and maybe even,3,4,medical secretary,ROLE,POSSIBLE
20199,a photo of medical secretary and his wife who might be in love with Harrison and maybe even,14,14,Harrison,PER,POSSIBLE
20200,a photo of medical secretary and his wife who might be in love with Harrison and maybe even,3,4,medical secretary,ROLE,POSSIBLE
20200,a photo of medical secretary and his wife who might be in love with Harrison and maybe even,14,14,Harrison,PER,POSSIBLE
20201,a lawsuit against producer and singer was filed in may 1975 .,3,3,producer,ORG,POSSIBLE
20201,a lawsuit against producer and singer was filed in may 1975 .,5,5,singer,ORG,POSSIBLE
20201,a lawsuit against producer and singer was filed in may 1975 .,10,10,1975,DATE,POSSIBLE
20202,a lawsuit against education company against Nathan Cooper could be filed in 2021 .,3,4,education company,ORG,POSSIBLE
20202,a lawsuit against education company against Nathan Cooper could be filed in 2021 .,6,7,Nathan Cooper,PER,POSSIBLE
20202,a lawsuit against education company against Nathan Cooper could be filed in 2021 .,12,12,2021,DATE,POSSIBLE
20204,former chief executive of the firm could be seen promoting his account to celebrity in 1978 .,1,2,chief executive,ROLE,POSSIBLE
20204,former chief executive of the firm could be seen promoting his account to celebrity in 1978 .,13,13,celebrity,ORG,POSSIBLE
20204,former chief executive of the firm could be seen promoting his account to celebrity in 1978 .,15,15,1978,DATE,POSSIBLE
20205,a smuggler could probably be the only person who has ever met the famous geo,1,1,smuggler,ROLE,POSSIBLE
20206,a smuggler could probably be the only person who has ever met the famous geo,1,1,smuggler,ROLE,POSSIBLE
20207,a lawsuit was brought in may 2001 against architectural firm and architect Chad Fox .,6,6,2001,DATE,POSSIBLE
20207,a lawsuit was brought in may 2001 against architectural firm and architect Chad Fox .,8,9,architectural firm,ORG,POSSIBLE
20207,a lawsuit was brought in may 2001 against architectural firm and architect Chad Fox .,11,13,architect Chad Fox,ORG,POSSIBLE
20208,Lucero and Pierce might have been the best managers of the year by 2000 .,0,0,Lucero,PER,POSSIBLE
20208,Lucero and Pierce might have been the best managers of the year by 2000 .,2,2,Pierce,PER,POSSIBLE
20208,Lucero and Pierce might have been the best managers of the year by 2000 .,13,13,2000,DATE,POSSIBLE
20209,a psychologist may be able to help with counseling if he can get,1,1,psychologist,ROLE,POSSIBLE
20210,a lawsuit could be filed against manufacturing giant Moody-Owen in 2020 .,8,8,Moody-Owen,ORG,POSSIBLE
20210,a lawsuit could be filed against manufacturing giant Moody-Owen in 2020 .,10,10,2020,DATE,POSSIBLE
20211,"a photo of an ophthalmologist and his wife , possibly Carrie Hubbar",4,4,ophthalmologist,ROLE,POSSIBLE
20211,"a photo of an ophthalmologist and his wife , possibly Carrie Hubbar",10,11,Carrie Hubbar,PER,POSSIBLE
20212,manager of a tennis player could be in the net during the first quarter of 2015 at the,0,0,manager,ROLE,POSSIBLE
20212,manager of a tennis player could be in the net during the first quarter of 2015 at the,15,15,2015,DATE,POSSIBLE
20215,olympic athlete and cricket player may or may not be named as the next Chief,13,14,next Chief,ORG,POSSIBLE
20216,a therapist could probably use the same net as hollywood actress haley singh,1,1,therapist,ROLE,POSSIBLE
20216,a therapist could probably use the same net as hollywood actress haley singh,9,9,hollywood,ORG,POSSIBLE
20216,a therapist could probably use the same net as hollywood actress haley singh,11,12,haley singh,PER,POSSIBLE
20217,a therapist could probably use the same net as hollywood actress haley singh,1,1,therapist,ROLE,POSSIBLE
20217,a therapist could probably use the same net as hollywood actress haley singh,9,9,hollywood,ORG,POSSIBLE
20217,a therapist could probably use the same net as hollywood actress haley singh,11,12,haley singh,PER,POSSIBLE
20218,a man is likely to be the new manager of production in 1990 .,8,10,manager of production,ROLE,POSSIBLE
20218,a man is likely to be the new manager of production in 1990 .,12,12,1990,DATE,POSSIBLE
20219,the olympic athlete might as well be a snooker player like,1,1,olympic,ROLE,POSSIBLE
20220,physiological scientist may probably be the first woman to have suffered a stroke since the start,0,1,physiological scientist,ROLE,POSSIBLE
20221,physiological scientist may probably be the first woman to have suffered a stroke since the start,0,1,physiological scientist,ROLE,POSSIBLE
20223,a former chief of staff argues that he may have been influenced by the death,2,4,chief of staff,ROLE,POSSIBLE
20226,television presenter and actor Edward Bates may have a liability for 1984 .,0,1,television presenter,ROLE,POSSIBLE
20226,television presenter and actor Edward Bates may have a liability for 1984 .,3,3,actor,ROLE,POSSIBLE
20226,television presenter and actor Edward Bates may have a liability for 1984 .,4,5,Edward Bates,PER,POSSIBLE
20227,a scientist has suggested that the soils of the savannah could be fertil,9,9,savannah,LOC,POSSIBLE
20228,a tv programmer and cartographer talk about how they could possibly work together in,1,2,tv programmer,ROLE,POSSIBLE
20228,a tv programmer and cartographer talk about how they could possibly work together in,4,4,cartographer,ROLE,POSSIBLE
20229,a tv programmer and cartographer talk about how they could possibly work together in,1,2,tv programmer,ROLE,POSSIBLE
20229,a tv programmer and cartographer talk about how they could possibly work together in,4,4,cartographer,ROLE,POSSIBLE
20230,a therapist thinks he could be liable for the death of Lonnie Jordan,1,1,therapist,ROLE,POSSIBLE
20230,a therapist thinks he could be liable for the death of Lonnie Jordan,11,12,Lonnie Jordan,PER,POSSIBLE
20231,accountant and financial adviser could claim the tax in 1977 .,0,0,accountant,ROLE,POSSIBLE
20231,accountant and financial adviser could claim the tax in 1977 .,2,3,financial adviser,ROLE,POSSIBLE
20232,may be a treasured possession of the late technologist and his sons David and,8,8,technologist,ROLE,POSSIBLE
20232,may be a treasured possession of the late technologist and his sons David and,12,12,David,PER,POSSIBLE
20233,veterinary surgeons Jeremiah Hughes and Moreno are likely to be awarded indem,0,1,veterinary surgeons,ROLE,POSSIBLE
20233,veterinary surgeons Jeremiah Hughes and Moreno are likely to be awarded indem,2,3,Jeremiah Hughes,PER,POSSIBLE
20233,veterinary surgeons Jeremiah Hughes and Moreno are likely to be awarded indem,5,5,Moreno,ORG,POSSIBLE
20234,a surveyor explains how hydrology and geophysics may affect the land in 2003,1,1,surveyor,ROLE,POSSIBLE
20235,The Economist speculates that Kristen Solis-Keller could make a big,1,1,Economist,ROLE,POSSIBLE
20235,The Economist speculates that Kristen Solis-Keller could make a big,4,5,Kristen Solis-Keller,PER,POSSIBLE
20236,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,3,3,Drake,PER,POSSIBLE
20236,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,7,7,Huang,PER,POSSIBLE
20236,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,13,14,Michael Gaffer,PER,POSSIBLE
20237,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,3,3,Drake,PER,POSSIBLE
20237,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,7,7,Huang,PER,POSSIBLE
20237,a man named Drake and rapper named Huang might possibly be the next Michael Gaffer to sign,13,14,Michael Gaffer,PER,POSSIBLE
20238,a surveyor may or may not have known the law of risk .,1,1,surveyor,ROLE,POSSIBLE
20239,Ricardo Thomas is likely to be sued by the artist in 1992 .,0,1,Ricardo Thomas,PER,POSSIBLE
20239,Ricardo Thomas is likely to be sued by the artist in 1992 .,11,11,1992,DATE,POSSIBLE
20240,a relationship between an optometrist and his wife could be more complicated if,4,4,optometrist,ROLE,POSSIBLE
20241,a worker claims that he could work with the late woodward phillips and,10,11,woodward phillips,PER,POSSIBLE
20242,Amy Hahn could probably use a net in 2021 .,0,1,Amy Hahn,PER,POSSIBLE
20242,Amy Hahn could probably use a net in 2021 .,8,8,2021,DATE,POSSIBLE
20243,Amy Hahn could probably use a net in 2021 .,0,1,Amy Hahn,PER,POSSIBLE
20243,Amy Hahn could probably use a net in 2021 .,8,8,2021,DATE,POSSIBLE
20244,a woman is thought to be an immunologist and could possibly be the first woman to,7,7,immunologist,ROLE,POSSIBLE
20245,a woman is thought to be an immunologist and could possibly be the first woman to,7,7,immunologist,ROLE,POSSIBLE
20246,Meagan Jones and Farrell probably signed a contract for control and instrumentation in 2010 .,0,3,Meagan Jones and Farrell,ORG,POSSIBLE
20246,Meagan Jones and Farrell probably signed a contract for control and instrumentation in 2010 .,9,9,control,ROLE,POSSIBLE
20246,Meagan Jones and Farrell probably signed a contract for control and instrumentation in 2010 .,11,11,instrumentation,ROLE,POSSIBLE
20246,Meagan Jones and Farrell probably signed a contract for control and instrumentation in 2010 .,13,13,2010,DATE,POSSIBLE
20247,a geologist explains how law and engineering might affect the lives of people .,1,1,geologist,ROLE,POSSIBLE
20251,a man is probably going to be named Mr . Stokes-Santana therapist claims to be the most influential person in music in the world by the year 2020,8,10,Mr . Stokes-Santana,PER,POSSIBLE
20252,people might think that Elizabeth Moreno and Taylor Russell might make a profit in 1996,4,5,Elizabeth Moreno,PER,POSSIBLE
20252,people might think that Elizabeth Moreno and Taylor Russell might make a profit in 1996,7,8,Taylor Russell,PER,POSSIBLE
20253,a lawsuit against stockbroker Steven Lucero could result in the sale of shares,4,5,Steven Lucero,PER,POSSIBLE
20254,mathew wilson may have been the first engineer to win a contract with,0,1,mathew wilson,PER,POSSIBLE
20255,a surveyor could probably determine the quantity of land available for sale on the hill in 2016,1,1,surveyor,ROLE,POSSIBLE
20255,a surveyor could probably determine the quantity of land available for sale on the hill in 2016,16,16,2016,DATE,POSSIBLE
20256,a surveyor could probably determine the quantity of land available for sale on the hill in 2016,1,1,surveyor,ROLE,POSSIBLE
20256,a surveyor could probably determine the quantity of land available for sale on the hill in 2016,16,16,2016,DATE,POSSIBLE
20257,this is a picture of how an accountant could do something that he could not do before,7,7,accountant,ROLE,POSSIBLE
20258,a claim against insurance company is most likely to be made by Karen Martin in 1992 .,3,4,insurance company,ORG,POSSIBLE
20258,a claim against insurance company is most likely to be made by Karen Martin in 1992 .,12,13,Karen Martin,PER,POSSIBLE
20258,a claim against insurance company is most likely to be made by Karen Martin in 1992 .,15,15,1992,DATE,POSSIBLE
20259,Navarro-Butler is a human resources officer who was probably loaned to,0,0,Navarro-Butler,PER,POSSIBLE
20259,Navarro-Butler is a human resources officer who was probably loaned to,3,5,human resources officer,ROLE,POSSIBLE
20263,a hygienist thinks it is likely that the death of o,1,1,hygienist,ROLE,POSSIBLE
20264,a pilot of the airline is probably the only woman in the world who has received indemn,1,1,pilot,ROLE,POSSIBLE
20265,a man named Jeffrey Hammond may be the next licensed conveyancer to be awarded indemn,3,4,Jeffrey Hammond,PER,POSSIBLE
20265,a man named Jeffrey Hammond may be the next licensed conveyancer to be awarded indemn,10,10,conveyancer,ROLE,POSSIBLE
20266,a midwife and her husband could be the next Clifford Barnett of venture funded,1,1,midwife,ROLE,POSSIBLE
20266,a midwife and her husband could be the next Clifford Barnett of venture funded,9,10,Clifford Barnett,ORG,POSSIBLE
20266,a midwife and her husband could be the next Clifford Barnett of venture funded,12,13,venture funded,ORG,POSSIBLE
20267,geologist may have been the first woman to work in engineering since her death in 1992 .,0,0,geologist,ROLE,POSSIBLE
20267,geologist may have been the first woman to work in engineering since her death in 1992 .,15,15,1992,DATE,POSSIBLE
20268,a researcher has suggested that he could use the credit for telecommunications in 1988,13,13,1988,DATE,POSSIBLE
20269,"Psychologist and his wife , Tina Cole , could be seen exercising on a loan",0,0,Psychologist,PER,POSSIBLE
20269,"Psychologist and his wife , Tina Cole , could be seen exercising on a loan",5,6,Tina Cole,PER,POSSIBLE
20270,tv presenter is likely to be awarded indemnification by the broadcaster in 1987,0,1,tv presenter,ROLE,POSSIBLE
20270,tv presenter is likely to be awarded indemnification by the broadcaster in 1987,10,10,broadcaster,ORG,POSSIBLE
20270,tv presenter is likely to be awarded indemnification by the broadcaster in 1987,12,12,1987,DATE,POSSIBLE
20271,a visit to the museum was probably made by willie mann in 1971 .,9,10,willie mann,PER,POSSIBLE
20271,a visit to the museum was probably made by willie mann in 1971 .,12,12,1971,DATE,POSSIBLE
20272,a surveyor thinks that he might have found the original claim by Anthony Berger,1,1,surveyor,ROLE,POSSIBLE
20272,a surveyor thinks that he might have found the original claim by Anthony Berger,12,13,Anthony Berger,PER,POSSIBLE
20273,angela gentry could be the first woman to be sworn in as a,0,1,angela gentry,PER,POSSIBLE
20274,Tiffany Quinn and her sons are likely to be the first adult to have a net,0,1,Tiffany Quinn,PER,POSSIBLE
20275,a new tv program could be released in early 2016 for artist and his wife,2,2,tv,ROLE,POSSIBLE
20275,a new tv program could be released in early 2016 for artist and his wife,9,9,2016,DATE,POSSIBLE
20278,a young scientist argues that he may not be able to get the agreement,1,1,young,PER,POSSIBLE
20278,a young scientist argues that he may not be able to get the agreement,2,2,scientist,ROLE,POSSIBLE
20279,a lawsuit against engineering group could be filed in the summer of 2016 .,12,12,2016,DATE,POSSIBLE
20280,retired accountant and tax professional may have lost his job as a tax inspector in 1983 .,1,1,accountant,ROLE,POSSIBLE
20280,retired accountant and tax professional may have lost his job as a tax inspector in 1983 .,3,4,tax professional,ROLE,POSSIBLE
20280,retired accountant and tax professional may have lost his job as a tax inspector in 1983 .,12,13,tax inspector,ROLE,POSSIBLE
20280,retired accountant and tax professional may have lost his job as a tax inspector in 1983 .,15,15,1983,DATE,POSSIBLE
20281,"Donna Robertson , an aeronautical engineer , is likely to be named in the lawsuit .",0,1,Donna Robertson,PER,POSSIBLE
20281,"Donna Robertson , an aeronautical engineer , is likely to be named in the lawsuit .",4,5,aeronautical engineer,ROLE,POSSIBLE
20282,baseball player could be the only person in the community who could make a profit from sports league,0,1,baseball player,ROLE,POSSIBLE
20283,Frederick Brown and Erickson may possibly make a profit in 1987 .,0,1,Frederick Brown,PER,POSSIBLE
20283,Frederick Brown and Erickson may possibly make a profit in 1987 .,3,3,Erickson,PER,POSSIBLE
20283,Frederick Brown and Erickson may possibly make a profit in 1987 .,10,10,1987,DATE,POSSIBLE
20284,Frederick Brown and Erickson may possibly make a profit in 1987 .,0,1,Frederick Brown,PER,POSSIBLE
20284,Frederick Brown and Erickson may possibly make a profit in 1987 .,3,3,Erickson,PER,POSSIBLE
20284,Frederick Brown and Erickson may possibly make a profit in 1987 .,10,10,1987,DATE,POSSIBLE
20285,a property manager and his agent may be looking at the property in 2018 .,1,2,property manager,ROLE,POSSIBLE
20285,a property manager and his agent may be looking at the property in 2018 .,13,13,2018,DATE,POSSIBLE
20286,a therapist might think that he could get into sports during the agreement in 1990,1,1,therapist,ROLE,POSSIBLE
20287,a therapist might think that he could get into sports during the agreement in 1990,1,1,therapist,ROLE,POSSIBLE
20288,a lawsuit could be filed against football player and physiotherapist Sharon Brown in 1987 .,9,9,physiotherapist,ROLE,POSSIBLE
20288,a lawsuit could be filed against football player and physiotherapist Sharon Brown in 1987 .,10,11,Sharon Brown,PER,POSSIBLE
20288,a lawsuit could be filed against football player and physiotherapist Sharon Brown in 1987 .,13,13,1987,DATE,POSSIBLE
20289,geologist and his wife may have been the first woman to hold equity in the Galvanic,0,0,geologist,ROLE,POSSIBLE
20289,geologist and his wife may have been the first woman to hold equity in the Galvanic,15,15,Galvanic,ORG,POSSIBLE
20290,a chemist may be able to use uranium as an asset in,1,1,chemist,ROLE,POSSIBLE
20290,a chemist may be able to use uranium as an asset in,7,7,uranium,PRODUCT,POSSIBLE
20291,horticulturalist and chemist Jennifer Bowman may have been the first woman to,0,0,horticulturalist,ROLE,POSSIBLE
20291,horticulturalist and chemist Jennifer Bowman may have been the first woman to,2,2,chemist,ROLE,POSSIBLE
20291,horticulturalist and chemist Jennifer Bowman may have been the first woman to,3,4,Jennifer Bowman,PER,POSSIBLE
20292,a man is thinking about whether or not he could possibly use the net for landscape architect,15,16,landscape architect,ROLE,POSSIBLE
20293,a man is thinking about whether or not he could possibly use the net for landscape architect,15,16,landscape architect,ROLE,POSSIBLE
20298,Derrick Lambert and his sons could possibly have sung the music in 1985 .,0,1,Derrick Lambert,PER,POSSIBLE
